,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
0,0,0,0,0,1,1,2023,5,1431097956850147331,1431097956850147331,1630035316000.0,2021-08-26 23:35:16,-400,,So when you gonna tell her that we did that too  https://t.co/yJdausBrE5,en,[],[],60490428,60490428,ThoughtsOfPe,NBAYOUNG Iroh 💮,4,23,https://twitter.com/ThoughtsOfPe/status/1431097956850147331,[],['https://pbs.twimg.com/tweet_video_thumb/E9xIAM8WQAUyGrm.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xIAM8WQAUyGrm.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,So when you gonna tell her that we did that too,False,11
1,1,1,1,1,2,2,2025,7,1431097956338257921,1431093127507369984,1630035315000.0,2021-08-26 23:35:15,-400,,@RubiDilaik Love you @RubiDilaik  #RubinaDilaik #RubiHolics  https://t.co/ze0EqH4vCA,en,"['rubinadilaik', 'rubiholics']",[],1345960541437665281,1345960541437665281,iamlipikaghosh,LIPIKA❣ || HBD RUBI ❤ ||,4,23,https://twitter.com/iamlipikaghosh/status/1431097956338257921,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_6wVQAAVWDj.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_6wVQAAVWDj.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'RubiDilaik', 'name': 'Rubina Dilaik', 'id': '610642546'}]",,,,,Love you RubinaDilaik RubiHolics,True,4
2,2,2,2,2,3,3,2030,12,1431097954828537857,1431097954828537857,1630035315000.0,2021-08-26 23:35:15,-400,,my drew starkey agenda is working  https://t.co/OBz4OpTzwQ,en,[],[],1388452391910060032,1388452391910060032,strkqys,ً📌,4,23,https://twitter.com/strkqys/status/1431097954828537857,[],['https://pbs.twimg.com/tweet_video_thumb/E9xIADEXEAAjnbc.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xIADEXEAAjnbc.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,my drew starkey agenda is working,False,6
3,3,3,3,3,4,4,2032,14,1431097954698412034,1431097954698412034,1630035315000.0,2021-08-26 23:35:15,-400,,Fuuta's cheering for you!!  https://t.co/lJupOG9FgY,en,[],[],1363678408194990086,1363678408194990086,milgramlovebot,milgram lovebot,4,23,https://twitter.com/milgramlovebot/status/1431097954698412034,[],['https://pbs.twimg.com/tweet_video_thumb/E9xIASjXMAEqNT3.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xIASjXMAEqNT3.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Fuuta's cheering for you!!,False,4
4,4,4,4,4,5,5,2035,17,1431097954429902854,1431094955536117764,1630035315000.0,2021-08-26 23:35:15,-400,,"@rmstreet Thanks, RM. I am filled with righteous anger.  https://t.co/5tYQgVk1mw",en,[],[],73150459,73150459,Stanch247,Dr. Stanch 24/7,4,23,https://twitter.com/Stanch247/status/1431097954429902854,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-8zUUA4G9Vr.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-8zUUA4G9Vr.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'rmstreet', 'name': 'RM STREET', 'id': '116490895'}]",,,,,"Thanks, RM. I am filled with righteous anger.",True,8
5,5,5,5,5,6,6,2036,18,1431097954400677897,1431097954400677897,1630035315000.0,2021-08-26 23:35:15,-400,,LinkedIn went to approve someone’s request on LinkedIn and it asked me to change my password. Oh no baby I don’t need to use you that badly.  https://t.co/bQjd8EHbEJ,en,[],[],25886244,25886244,_IanJ,the black voldemort,4,23,https://twitter.com/_IanJ/status/1431097954400677897,[],['https://pbs.twimg.com/tweet_video_thumb/E9xIAJwWQAgTx4Q.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xIAJwWQAgTx4Q.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,LinkedIn went to approve someone’s request on LinkedIn and it asked me to change my password. Oh no baby I don’t need to use you that badly.,False,27
6,6,6,6,6,7,7,2041,23,1431097953012359168,1431096961986441216,1630035315000.0,2021-08-26 23:35:15,-400,,@PhantomArcade3K Only a fucking cringy old man wants his youth back :)  https://t.co/9yBwppLgBp,en,[],[],1402026915314208768,1402026915314208768,Nada_shiruiama,ナダ,4,23,https://twitter.com/Nada_shiruiama/status/1431097953012359168,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_2xXEAIYjpf.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_2xXEAIYjpf.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'PhantomArcade3K', 'name': 'Phantom Arcade 🆖', 'id': '2892779831'}]",,,,,Only a fucking cringy old man wants his youth back :),True,11
7,7,7,7,7,8,8,2051,33,1431097951145926656,1431097672111464451,1630035314000.0,2021-08-26 23:35:14,-400,,@thatsatisfied shush about you dying i beg💔  https://t.co/DcbKFccldg,en,[],[],1269475789436747776,1269475789436747776,ANTIElLlSH,{arielle},4,23,https://twitter.com/ANTIElLlSH/status/1431097951145926656,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_9JWYAoTapz.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_9JWYAoTapz.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'thatsatisfied', 'name': 'alexa | ZARI DAY', 'id': '1377003752872407056'}]",,,,,shush about you dying i beg💔,True,6
8,8,8,8,8,9,9,2054,36,1431097950332235777,1431097950332235777,1630035314000.0,2021-08-26 23:35:14,-400,,less than 30 minutes  https://t.co/nB5MZdNvjb,en,[],[],1092817386,1092817386,filterofthesoul,♔,4,23,https://twitter.com/filterofthesoul/status/1431097950332235777,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH7TaWUAI6jaY.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH7TaWUAI6jaY.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,less than 30 minutes,False,4
9,9,9,9,9,10,10,2056,38,1431097949694701573,1431097949694701573,1630035314000.0,2021-08-26 23:35:14,-400,,25 MINUTES LEFT  https://t.co/HY67mGGX1V,en,[],[],1396416344996945921,1396416344996945921,bigenderarmys,bigender army's safe space⁷ 🧈👅,4,23,https://twitter.com/bigenderarmys/status/1431097949694701573,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_qyX0AAEzS8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_qyX0AAEzS8.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,25 MINUTES LEFT,False,3
10,10,10,10,10,11,11,2060,42,1431097949300346880,1430998947653423106,1630035314000.0,2021-08-26 23:35:14,-400,,@TeresaUpdates Now bring back Danielle.  https://t.co/Wt0fyghU36,en,[],[],967115460,967115460,MPagetBrewster,M. Paget Brewster,4,23,https://twitter.com/MPagetBrewster/status/1431097949300346880,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_1bXIAM2a4q.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_1bXIAM2a4q.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'TeresaUpdates', 'name': 'Teresa Giudice Updates', 'id': '1163947322226741248'}]",,,,,Now bring back Danielle.,True,4
11,11,11,11,11,12,12,2065,47,1431097948415299589,1431097574497218566,1630035314000.0,2021-08-26 23:35:14,-400,,@imokman Very2 gud for PH..😁  https://t.co/j9TyvM7uYj,en,[],[],1422913852962787328,1422913852962787328,afrizal1010,afrizal,4,23,https://twitter.com/afrizal1010/status/1431097948415299589,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_oXVcAgPkxc.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_oXVcAgPkxc.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'imokman', 'name': 'Ong Kian Ming 🇲🇾', 'id': '39650205'}]",,,,,Very2 gud for PH..😁,True,4
12,12,12,12,12,13,13,2066,48,1431097948394463238,1431097519711346691,1630035314000.0,2021-08-26 23:35:14,-400,,@ArcaneSunku Someone needs a hug  https://t.co/dmyKNeRkrU,en,[],[],1194071800566734854,1194071800566734854,GingeUnhinge,🐰 Persephone H. Macy 🐰,4,23,https://twitter.com/GingeUnhinge/status/1431097948394463238,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_gIXIAAyoY-.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_gIXIAAyoY-.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ArcaneSunku', 'name': 'ArcaneSunku', 'id': '1417864947439177729'}]",,,,,Someone needs a hug,True,4
13,13,13,13,13,14,14,2068,50,1431097947765235717,1430893113552171009,1630035313000.0,2021-08-26 23:35:13,-400,,@Venmo The best study buddy @nacholibrey my handle venmo: ericbgz  https://t.co/4xZ4b7hLLn,en,[],[],736242200451895296,736242200451895296,norsemaneric,Norse,4,23,https://twitter.com/norsemaneric/status/1431097947765235717,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_gFWQAI0qyq.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_gFWQAI0qyq.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Venmo', 'name': 'Venmo', 'id': '18580938'}]",,,,,The best study buddy my handle venmo: ericbgz,True,8
14,14,14,14,14,15,15,2073,55,1431097946917965827,1431086876358848520,1630035313000.0,2021-08-26 23:35:13,-400,,@prfctbrinas it’s true  https://t.co/tCNZdOBDtf,en,[],[],1352732679591104513,1352732679591104513,leraepinkz,candice lerae’s lawyer,4,23,https://twitter.com/leraepinkz/status/1431097946917965827,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_tnWUAMGS2w.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_tnWUAMGS2w.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'prfctbrinas', 'name': 'dayeon promoter!', 'id': '1402639076919025666'}]",,,,,it’s true,True,2
15,15,15,15,15,16,16,2074,56,1431097946859315207,1431011296988831754,1630035313000.0,2021-08-26 23:35:13,-400,,@Chemist_PhD @CNNPolitics Obliterate them #Joe. It's time. #IsezK  https://t.co/eaCdkLEAIi,en,"['joe', 'isezk']",[],4283448433,4283448433,MMINAIL,Medical Marijuana Initiative of North America,4,23,https://twitter.com/MMINAIL/status/1431097946859315207,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_qTWQAg1pOT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_qTWQAg1pOT.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Chemist_PhD', 'name': 'ChemMan', 'id': '879127318895116289'}, {'screen_name': 'CNNPolitics', 'name': 'CNN Politics', 'id': '13850422'}]",,,,, PhD Obliterate them Joe. It's time. IsezK,True,7
16,16,16,16,16,17,17,2075,57,1431097946674810880,1431083833982607366,1630035313000.0,2021-08-26 23:35:13,-400,,@H94CNS omg graciass  https://t.co/XI7CkMiJ2W,en,[],[],1390953695731404800,1390953695731404800,jhopebrr,j-hopebrr 👅🧈,4,23,https://twitter.com/jhopebrr/status/1431097946674810880,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_Z3XIAE7q-D.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_Z3XIAE7q-D.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'H94CNS', 'name': 'ִ', 'id': '1298146583482073090'}]",,,,,omg graciass,True,2
17,17,17,17,17,18,18,2076,58,1431097946582368260,1431097946582368260,1630035313000.0,2021-08-26 23:35:13,-400,,the test questions got me like this  https://t.co/Lu7vZEmwsx,en,[],[],344688696,344688696,piinytoin,Ria Haitani 🌸,4,23,https://twitter.com/piinytoin/status/1431097946582368260,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_VPVQAMjCZj.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_VPVQAMjCZj.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,the test questions got me like this,False,7
18,18,18,18,18,19,19,2077,59,1431097946477584386,1431061708181749763,1630035313000.0,2021-08-26 23:35:13,-400,,@BB_Updates Tiffany is gonna slay this week!  https://t.co/gbc7ywKYSA,en,[],[],2193103322,2193103322,supermangeek101,Josh ❤️ Free Guy & What If...? #BlackLivesMatter,4,23,https://twitter.com/supermangeek101/status/1431097946477584386,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_l6XEAADSOE.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_l6XEAADSOE.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'BB_Updates', 'name': 'Big Brother Daily', 'id': '309469832'}]",,,,, Updates Tiffany is gonna slay this week!,True,7
19,19,19,19,19,20,20,2081,63,1431097945202454529,1431096384460148743,1630035313000.0,2021-08-26 23:35:13,-400,,@UberFacts Oh I didn't need a tweet to know. My fatass already knows this haha  https://t.co/bLpq0LmYRk,en,[],[],95395007,95395007,YouDontKnowISH_,Ism Herm,4,23,https://twitter.com/YouDontKnowISH_/status/1431097945202454529,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_a3VQAIhQQT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_a3VQAIhQQT.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'UberFacts', 'name': 'UberFacts', 'id': '95023423'}]",,,,,Oh I didn't need a tweet to know. My fatass already knows this haha,True,14
20,20,20,20,20,21,21,2082,64,1431097944531292162,1431097944531292162,1630035313000.0,2021-08-26 23:35:13,-400,,@BTS_twt imma need yall to log on now  https://t.co/WkLYckyl28,en,[],[],898784412736774144,898784412736774144,vantaeflies,ً taliya,4,23,https://twitter.com/vantaeflies/status/1431097944531292162,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_U0VcAAMz-W.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_U0VcAAMz-W.jpg,False,0,0,0,,.gif,,,,,,,[],,,,, twt imma need yall to log on now,False,8
21,21,21,21,21,22,22,2086,68,1431097942555774978,1431097942555774978,1630035312000.0,2021-08-26 23:35:12,-400,,and if bts is with her at the party  https://t.co/esIUTjFwvL,en,[],[],1363192968690077698,1363192968690077698,halodivas,megan thee educator,4,23,https://twitter.com/halodivas/status/1431097942555774978,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-8OVcAA2WOr.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-8OVcAA2WOr.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,and if bts is with her at the party,False,9
22,22,22,22,22,23,23,2089,71,1431097942362841095,1431097942362841095,1630035312000.0,2021-08-26 23:35:12,-400,,boy with luv ft. halsey 🤝 butter ft. megan thee stallion  https://t.co/7liAKZOX7p,en,[],[],1333394576590077953,1333394576590077953,itsclaire_dv,vantehope⁷ • currently reading taekook aus! bye ♡,4,23,https://twitter.com/itsclaire_dv/status/1431097942362841095,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_O-UcAwkvPB.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_O-UcAwkvPB.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,boy with luv ft. halsey 🤝 butter ft. megan thee stallion,False,11
23,23,23,23,23,24,24,2090,72,1431097942333657090,1431097942333657090,1630035312000.0,2021-08-26 23:35:12,-400,,I'm online right now on Skyprivate - pay-per-minute system for Skype live shows. Call me right now in private here:  https://t.co/BLS5Y0mwEQ   https://t.co/XRUVkhj7bd  https://t.co/8c8bCkmrFj,en,[],[],1144237910633398272,1144237910633398272,roxette2793,The BoN BoN 🤍🖤🤍,4,23,https://twitter.com/roxette2793/status/1431097942333657090,['https://profiles.skyprivate.com/model/760244-roxette2793?aff=galw'],"['https://pbs.twimg.com/media/E9xH_phXoAUiAux.jpg', 'https://pbs.twimg.com/tweet_video_thumb/D41mhhsWwAADYwE.jpg']",1,https://pbs.twimg.com/media/E9xH_phXoAUiAux.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I'm online right now on Skyprivate - pay-per-minute system for Skype live shows. Call me right now in private here:,False,20
24,24,24,24,24,26,26,2100,82,1431097939225575435,1431094824166383617,1630035311000.0,2021-08-26 23:35:11,-400,,@theestallion IS THIS A LYRIC SPEAK TO THE MIC QUEEN  https://t.co/POVquflosF,en,[],[],1271388463581900804,1271388463581900804,hitmygg,sanna⁷ MEGTAN 🍧,4,23,https://twitter.com/hitmygg/status/1431097939225575435,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_A_UYAANarb.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_A_UYAANarb.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'theestallion', 'name': 'TINA SNOW', 'id': '104040220'}]",,,,,IS THIS A LYRIC SPEAK TO THE MIC QUEEN,True,9
25,25,25,25,25,27,27,2104,86,1431097938315550724,1431090851032227841,1630035311000.0,2021-08-26 23:35:11,-400,,"@GeminiTerms Yup! We can also read minds, so don’t even THINK about lying  https://t.co/pQdHb5Peb8",en,[],[],875525286200303616,875525286200303616,Girl_talkGBU,Girl Talk,4,23,https://twitter.com/Girl_talkGBU/status/1431097938315550724,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_K-WQAAm4E7.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_K-WQAAm4E7.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'GeminiTerms', 'name': 'Terms of Gemini', 'id': '373458345'}]",,,,,"Yup! We can also read minds, so don’t even THINK about lying",True,12
26,26,26,26,26,28,28,2105,87,1431097937833119746,1431097937833119746,1630035311000.0,2021-08-26 23:35:11,-400,,The opening riff in I Was A Teenage Werewolf though?  https://t.co/ooRlWhPq7I,en,[],[],324235350,324235350,Alex_Brownie_,EmoDad 🥀,4,23,https://twitter.com/Alex_Brownie_/status/1431097937833119746,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_IfXIAAjS8s.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_IfXIAAjS8s.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,The opening riff in I Was A Teenage Werewolf though?,False,10
27,27,27,27,27,29,29,2116,98,1431097936872558595,1431097936872558595,1630035311000.0,2021-08-26 23:35:11,-400,,Im going on this date tomorrow ya’ll.. pray for me!  https://t.co/JEZsfC8ovH,en,[],[],87610590,87610590,TheiaAshley,TheiaBeia,4,23,https://twitter.com/TheiaAshley/status/1431097936872558595,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_FmUcAAHHAg.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_FmUcAAHHAg.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Im going on this date tomorrow ya’ll.. pray for me!,False,10
28,28,28,28,28,30,30,2119,101,1431097935996067840,1431097935996067840,1630035311000.0,2021-08-26 23:35:11,-400,,Of course Colleen Clinkenbeard voices Elsie Crimson 🤣.  https://t.co/NujPmVHUXe,en,[],[],1586382716,1586382716,titanacosplays,Demon Simp ♥️😈,4,23,https://twitter.com/titanacosplays/status/1431097935996067840,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-0VXMAU5f18.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-0VXMAU5f18.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Of course Colleen Clinkenbeard voices Elsie Crimson 🤣.,False,8
29,29,29,29,29,31,31,2120,102,1431097935865942020,1431097935865942020,1630035311000.0,2021-08-26 23:35:11,-400,,I still have an unhealthy crush on Johnny Lawrence #CobraKai  https://t.co/edkItyhgNF,en,['cobrakai'],[],23915136,23915136,MichelleInCAL,Michelle ⚾️,4,23,https://twitter.com/MichelleInCAL/status/1431097935865942020,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_E6VUAUsl_u.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_E6VUAUsl_u.jpg,False,0,0,0,https://twitter.com/tmz/status/1431096656917934082,.gif,,,,,,,[],,,,,I still have an unhealthy crush on Johnny Lawrence CobraKai,False,10
30,30,30,30,30,32,32,2121,103,1431097935790366720,1431097027270569988,1630035311000.0,2021-08-26 23:35:11,-400,,@hueningkey so u visited my acc to see if my header is pink or not  https://t.co/yzmz7Zy0Ib,en,[],[],1403959780520054786,1403959780520054786,cutielobelysexy,joon's lost airpod ✨🧀 (ia),4,23,https://twitter.com/cutielobelysexy/status/1431097935790366720,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH--XUUAUe-QV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH--XUUAUe-QV.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'hueningkey', 'name': '🏴\u200d☠️', 'id': '1137947728779104258'}]",,,,,so u visited my acc to see if my header is pink or not,True,14
31,31,31,31,31,33,33,2122,104,1431097935756996613,1430946476901998596,1630035311000.0,2021-08-26 23:35:11,-400,,@selfself_boss I will love that  https://t.co/ZBrVgadXl9,en,[],[],1385154567764168704,1385154567764168704,addi_bac,Addi Big Bac,4,23,https://twitter.com/addi_bac/status/1431097935756996613,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-49WUAEaRvi.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-49WUAEaRvi.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'selfself_boss', 'name': 'ferG.🇹🇹', 'id': '153976463'}]",,,,, boss I will love that,True,5
32,32,32,32,32,34,34,2123,105,1431097935580782594,1431094715559055361,1630035311000.0,2021-08-26 23:35:11,-400,,@JodyAdle @JacksonSull3 @alboy88 @Mafialifefranci @txlegendsfan4 @JustJeremyHeyYo @theFAN2000 @RaguJJ @BCuttinoTSMA @KaRaRacn75 Thanks  https://t.co/8Xc6w1USGy,en,[],[],3028754437,3028754437,Yungraf1988,ReezyBags,4,23,https://twitter.com/Yungraf1988/status/1431097935580782594,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-wcX0AEKVCP.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-wcX0AEKVCP.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'JodyAdle', 'name': 'Jody Woodruff 🌈❤️🌈❤️', 'id': '734172199309979648'}, {'screen_name': 'JacksonSull3', 'name': 'Jackson buzz🐝Sullivan', 'id': '896876750323535873'}, {'screen_name': 'alboy88', 'name': 'ALBOY88', 'id': '25681622'}, {'screen_name': 'Mafialifefranci', 'name': 'THE OLD MAN 🇵🇷', 'id': '889652509693882369'}, {'screen_name': 'txlegendsfan4', 'name': 'TX Legends Brian', 'id': '889928975220445186'}, {'screen_name': 'JustJeremyHeyYo', 'name': 'Hey Yo!', 'id': '2977496915'}, {'screen_name': 'theFAN2000', 'name': 'Mayor of Parts Unknown, The G.O.A.T. Herder', 'id': '347095806'}, {'screen_name': 'RaguJJ', 'name': 'BAGU', 'id': '738797861748477952'}, {'screen_name': 'BCuttinoTSMA', 'name': ""Brandon ''The Mechanic'' Cuttino"", 'id': '230839878'}, {'screen_name': 'KaRaRacn75', 'name': '💥Firecracker-K💥', 'id': '77801470'}]",,,,,Thanks,True,1
33,33,33,33,33,35,35,2130,112,1431097934515515393,1431073985442115586,1630035310000.0,2021-08-26 23:35:10,-400,,@brgridiron @Chris_Roling Y’all back in the Deejay Dallas bus huh?  https://t.co/yFBIQeq2Cg,en,[],[],1389659226990129154,1389659226990129154,KingTruckerATL,Nicolas Rage,4,23,https://twitter.com/KingTruckerATL/status/1431097934515515393,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH_ARXsAMCtjW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH_ARXsAMCtjW.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'brgridiron', 'name': 'B/R Gridiron', 'id': '35890043'}, {'screen_name': 'Chris_Roling', 'name': 'Chris Roling', 'id': '279548168'}]",,,,, Roling Y’all back in the Deejay Dallas bus huh?,True,9
34,34,34,34,34,36,36,2138,120,1431097933924024326,1431097933924024326,1630035310000.0,2021-08-26 23:35:10,-400,,People wanna know why 50% of the time Judge sucks at the plate?   Gee I wish I could tell you the HONEST truth on this bird but I just can’t.  https://t.co/Q1RDmUAl1m,en,[],[],1319440648462794756,1319440648462794756,ColeTrainGirl45,Sarah| ⚾️🏈💙,4,23,https://twitter.com/ColeTrainGirl45/status/1431097933924024326,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-8tWEAAtaV0.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-8tWEAAtaV0.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,People wanna know why 50% of the time Judge sucks at the plate? Gee I wish I could tell you the HONEST truth on this bird but I just can’t.,False,30
35,35,35,35,35,37,37,2145,127,1431097932389003265,1431095096296951814,1630035310000.0,2021-08-26 23:35:10,-400,,"@sardesairajdeep ""Secular Muslim"" you said?  https://t.co/x85y0YLRwO",en,[],[],1305565653064126464,1305565653064126464,cchecckk,Cchecckk,4,23,https://twitter.com/cchecckk/status/1431097932389003265,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-1oXMAQE8Bl.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-1oXMAQE8Bl.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'sardesairajdeep', 'name': 'Rajdeep Sardesai', 'id': '56304605'}]",,,,,"""Secular Muslim"" you said?",True,4
36,36,36,36,36,38,38,2149,131,1431097932141535235,1431097932141535235,1630035310000.0,2021-08-26 23:35:10,-400,,Me and @YoungsterJoss bar hopping  https://t.co/PfNxsNbKhB,en,[],[],1618742892,1618742892,laudablemean,Adiel,4,23,https://twitter.com/laudablemean/status/1431097932141535235,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-2_XoAkznPr.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-2_XoAkznPr.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Me and bar hopping,False,4
37,37,37,37,37,39,39,2150,132,1431097932107980804,1431097932107980804,1630035310000.0,2021-08-26 23:35:10,-400,,Alyssa is spilling EVERYTHING. That girl is so impressionable. #BB23  https://t.co/behKvDD1Oo,en,['bb23'],[],30143160,30143160,TaayTayMonae,T∆.QU∆N.Z∆ MON∆É,4,23,https://twitter.com/TaayTayMonae/status/1431097932107980804,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-BiWEAAyoSX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-BiWEAAyoSX.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,Alyssa is spilling EVERYTHING. That girl is so impressionable. BB23,False,10
38,38,38,38,38,40,40,2153,135,1431097931915010049,1431097931915010049,1630035310000.0,2021-08-26 23:35:10,-400,,binging  the  saw  movies  so  live  tweeting  thread  yasss  https://t.co/VBnEsH4aHb,en,[],[],1378647984661991435,1378647984661991435,K00STOMP,cock and ball torture ↯,4,23,https://twitter.com/K00STOMP/status/1431097931915010049,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-p_WQAYaQmt.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-p_WQAYaQmt.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,binging the saw movies so live tweeting thread yasss,False,9
